type,gender,vage,age,branch,ee,num,cost,sev
续保1年,F,2,44,北京,1,1,4692.85,4692.85
续保1年,F,2,44,北京,1,0,0,0
续保1年,F,2,44,北京,1,1,1275,1275
续保1年,F,2,44,北京,1,0,0,0
续保1年,F,2,44,北京,1,2,4118.25,2059.125
续保1年,F,2,44,北京,1,2,1139,569.5
续保1年,F,2,44,北京,1,0,0,0
续保1年,F,2,44,北京,1,0,0,0
续保1年,F,2,44,北京,1,1,1491,1491
续保1年,F,2,44,北京,1,0,0,0
续保1年,F,2,44,北京,1,0,0,0
续保1年,F,2,44,北京,1,2,1785,892.5
续保1年,F,2,44,北京,1,0,0,0
续保1年,F,2,44,上海,1,0,0,0
续保1年,F,2,44,天津,1,1,913.75,913.75
续保1年,F,2,44,天津,1,0,0,0
续保1年,F,2,44,天津,1,1,2985.2,2985.2
续保1年,F,2,44,天津,1,0,0,0
续保1年,F,2,44,重庆,1,2,1615,807.5
续保1年,F,2,44,重庆,1,0,0,0
续保1年,F,2,45,北京,1,0,0,0
续保1年,F,2,45,北京,1,0,0,0
续保1年,F,2,45,北京,1,2,2252.5,1126.25
续保1年,F,2,45,北京,1,1,2663.05,2663.05
续保1年,F,2,45,北京,1,0,0,0
续保1年,F,2,45,北京,1,0,0,0
续保1年,F,2,45,北京,1,2,2839,1419.5
续保1年,F,2,45,北京,1,0,0,0
续保1年,F,2,45,北京,1,0,0,0
续保1年,F,2,45,北京,1,0,0,0
续保1年,F,2,45,北京,1,0,0,0
续保1年,F,2,45,北京,1,0,0,0
续保1年,F,2,45,北京,1,1,1870,1870
续保1年,F,2,45,北京,1,0,0,0
续保1年,F,2,45,北京,1,1,680,680
续保1年,F,2,45,北京,1,0,0,0
续保1年,F,2,45,北京,1,1,1381.25,1381.25
续保1年,F,2,45,北京,1,1,2975,2975
续保1年,F,2,45,北京,1,1,595,595
续保1年,F,2,45,北京,1,0,0,0
续保1年,F,2,45,北京,1,0,0,0
续保1年,F,2,45,北京,1,0,0,0
续保1年,F,2,45,北京,1,1,833.76,833.76
续保1年,F,2,45,北京,1,1,1445,1445
续保1年,F,2,45,上海,1,0,0,0
续保1年,F,2,45,上海,1,0,0,0
续保1年,F,2,45,天津,1,0,0,0
续保1年,F,2,45,天津,1,0,0,0
续保1年,F,2,45,天津,1,0,0,0
续保1年,F,2,45,天津,1,0,0,0
续保1年,F,2,45,重庆,1,0,0,0
续保1年,F,2,45,重庆,1,0,0,0
续保1年,F,2,46,北京,1,0,0,0
续保1年,F,2,46,北京,1,0,0,0
续保1年,F,2,46,北京,1,2,1596.3,798.15
续保1年,F,2,46,北京,1,3,2618,872.6666667
续保1年,F,2,46,北京,1,0,0,0
续保1年,F,2,46,北京,1,1,4709,4709
续保1年,F,2,46,北京,1,0,0,0
续保1年,F,2,46,北京,1,1,1368.5,1368.5
续保1年,F,2,46,北京,1,0,0,0
续保1年,F,2,46,北京,1,0,0,0
续保1年,F,2,46,北京,1,2,3204.5,1602.25
续保1年,F,2,46,北京,1,0,0,0
续保1年,F,2,46,北京,1,0,0,0
续保1年,F,2,46,北京,1,4,3944,986
续保1年,F,2,46,北京,1,1,680,680
续保1年,F,2,46,北京,1,0,0,0
续保1年,F,2,46,北京,1,0,0,0
续保1年,F,2,46,北京,1,2,2409.75,1204.875
续保1年,F,2,46,北京,1,1,918,918
续保1年,F,2,46,北京,1,1,272,272
续保1年,F,2,46,北京,1,3,922.25,307.4166667
续保1年,F,2,46,北京,1,0,0,0
续保1年,F,2,46,北京,1,1,870.4,870.4
续保1年,F,2,46,北京,1,1,297.5,297.5
续保1年,F,2,46,北京,1,1,552.5,552.5
续保1年,F,2,46,北京,1,0,0,0
续保1年,F,2,46,北京,1,2,1402.5,701.25
续保1年,F,2,46,北京,1,2,6307,3153.5
续保1年,F,2,46,北京,1,0,0,0
续保1年,F,2,46,上海,1,2,2142,1071
续保1年,F,2,46,上海,1,1,1020,1020
续保1年,F,2,46,上海,1,1,2737,2737
续保1年,F,2,46,上海,1,0,0,0
续保1年,F,2,46,上海,1,2,1020,510
续保1年,F,2,46,天津,1,0,0,0
续保1年,F,2,46,天津,1,1,1020,1020
续保1年,F,2,46,天津,1,0,0,0
续保1年,F,2,46,重庆,1,0,0,0
续保1年,F,2,46,重庆,1,0,0,0
续保1年,F,2,47,北京,1,0,0,0
续保1年,F,2,47,北京,1,2,2337.5,1168.75
续保1年,F,2,47,北京,1,0,0,0
续保1年,F,2,47,北京,1,0,0,0
续保1年,F,2,47,北京,1,2,620.5,310.25
续保1年,F,2,47,北京,1,2,918,459
续保1年,F,2,47,北京,1,1,850,850
续保1年,F,2,47,北京,1,0,0,0
续保1年,F,2,47,北京,1,1,1105,1105
续保1年,F,2,47,北京,1,0,0,0
续保1年,F,2,47,北京,1,0,0,0
续保1年,F,2,47,北京,1,0,0,0
续保1年,F,2,47,北京,1,1,2125,2125
续保1年,F,2,47,北京,1,2,1445,722.5
续保1年,F,2,47,北京,1,0,0,0
续保1年,F,2,47,北京,1,0,0,0
续保1年,F,2,47,北京,1,0,0,0
续保1年,F,2,47,北京,1,0,0,0
续保1年,F,2,47,北京,1,0,0,0
续保1年,F,2,47,北京,1,1,3121.2,3121.2
续保1年,F,2,47,北京,1,0,0,0
续保1年,F,2,47,北京,1,0,0,0
续保1年,F,2,47,北京,1,0,0,0
续保1年,F,2,47,北京,1,2,2873,1436.5
续保1年,F,2,47,北京,1,2,5555.6,2777.8
续保1年,F,2,47,北京,1,0,0,0
续保1年,F,2,47,北京,1,1,501.5,501.5
续保1年,F,2,47,北京,1,3,3918.5,1306.166667
续保1年,F,2,47,北京,1,0,0,0
续保1年,F,2,47,上海,1,1,1993.25,1993.25
续保1年,F,2,47,上海,1,1,1827.5,1827.5
续保1年,F,2,47,上海,1,2,1997.5,998.75
续保1年,F,2,47,上海,1,1,1105,1105
续保1年,F,2,47,上海,1,1,504,504
续保1年,F,2,47,上海,1,0,0,0
续保1年,F,2,47,重庆,1,0,0,0
续保1年,F,2,47,重庆,1,0,0,0
续保1年,F,2,47,重庆,1,0,0,0
续保1年,F,2,48,北京,1,0,0,0
续保1年,F,2,48,北京,1,0,0,0
续保1年,F,2,48,北京,1,1,4560.25,4560.25
续保1年,F,2,48,北京,1,0,0,0
续保1年,F,2,48,北京,1,0,0,0
续保1年,F,2,48,北京,1,2,1445,722.5
续保1年,F,2,48,北京,1,0,0,0
续保1年,F,2,48,北京,1,0,0,0
续保1年,F,2,48,北京,1,3,2102.9,700.9666667
续保1年,F,2,48,北京,1,0,0,0
续保1年,F,2,48,北京,1,0,0,0
续保1年,F,2,48,北京,1,0,0,0
续保1年,F,2,48,北京,1,2,4463.75,2231.875
续保1年,F,2,48,北京,1,1,3468,3468
续保1年,F,2,48,北京,1,1,539.75,539.75
续保1年,F,2,48,北京,1,0,0,0
续保1年,F,2,48,北京,1,1,340,340
续保1年,F,2,48,北京,1,2,2635,1317.5
续保1年,F,2,48,北京,1,1,935,935
续保1年,F,2,48,上海,1,3,3085.5,1028.5
续保1年,F,2,48,上海,1,0,0,0
续保1年,F,2,48,天津,1,0,0,0
续保1年,F,2,48,天津,1,1,1268.2,1268.2
续保1年,F,2,48,重庆,1,1,514.25,514.25
续保1年,F,2,48,重庆,1,1,425,425
续保1年,F,2,48,重庆,1,0,0,0
续保1年,F,2,49,北京,1,0,0,0
续保1年,F,2,49,北京,1,0,0,0
续保1年,F,2,49,北京,1,0,0,0
续保1年,F,2,49,北京,1,2,1615,807.5
续保1年,F,2,49,北京,1,0,0,0
续保1年,F,2,49,北京,1,1,340,340
续保1年,F,2,49,北京,1,2,3153.5,1576.75
续保1年,F,2,49,北京,1,0,0,0
续保1年,F,2,49,北京,1,0,0,0
续保1年,F,2,49,北京,1,0,0,0
续保1年,F,2,49,北京,1,0,0,0
续保1年,F,2,49,北京,1,0,0,0
续保1年,F,2,49,北京,1,0,0,0
续保1年,F,2,49,北京,1,2,3485,1742.5
续保1年,F,2,49,北京,1,1,748,748
续保1年,F,2,49,北京,1,0,0,0
续保1年,F,2,49,北京,1,2,1700,850
续保1年,F,2,49,上海,1,0,0,0
续保1年,F,2,49,上海,1,0,0,0
续保1年,F,2,49,天津,1,0,0,0
续保1年,F,2,50,北京,1,0,0,0
续保1年,F,2,50,北京,1,0,0,0
续保1年,F,2,50,北京,1,1,424.15,424.15
续保1年,F,2,50,北京,1,2,535.5,267.75
续保1年,F,2,50,北京,1,0,0,0
续保1年,F,2,50,北京,1,1,595,595
续保1年,F,2,50,北京,1,0,0,0
续保1年,F,2,50,北京,1,0,0,0
续保1年,F,2,50,北京,1,0,0,0
续保1年,F,2,50,北京,1,1,7225,7225
续保1年,F,2,50,北京,1,0,0,0
续保1年,F,2,50,北京,1,1,382.5,382.5
续保1年,F,2,50,北京,1,0,0,0
续保1年,F,2,50,北京,1,0,0,0
续保1年,F,2,50,上海,1,2,1615,807.5
续保1年,F,2,50,上海,1,0,0,0
续保1年,F,2,50,上海,1,0,0,0
续保1年,F,2,50,上海,1,0,0,0
续保1年,F,2,50,天津,1,0,0,0
续保1年,F,2,50,天津,1,0,0,0
续保1年,F,2,50,天津,1,1,765,765
续保1年,F,2,50,天津,1,1,807.5,807.5
续保1年,F,2,50,重庆,1,3,1613.3,537.7666667
续保1年,F,2,50,重庆,1,2,527,263.5
续保1年,F,2,51,北京,1,0,0,0
续保1年,F,2,51,北京,1,0,0,0
续保1年,F,2,51,北京,1,0,0,0
续保1年,F,2,51,北京,1,0,0,0
续保1年,F,2,51,北京,1,0,0,0
续保1年,F,2,51,北京,1,0,0,0
续保1年,F,2,51,北京,1,0,0,0
续保1年,F,2,51,北京,1,1,595,595
续保1年,F,2,51,北京,1,0,0,0
续保1年,F,2,51,北京,1,0,0,0
续保1年,F,2,51,北京,1,1,5771.5,5771.5
续保1年,F,2,51,北京,1,1,2179.4,2179.4
续保1年,F,2,51,北京,1,2,1598,799
续保1年,F,2,51,上海,1,0,0,0
续保1年,F,2,51,上海,1,0,0,0
续保1年,F,2,51,上海,1,2,2210,1105
续保1年,F,2,51,上海,1,2,1440.75,720.375
续保1年,F,2,51,天津,1,0,0,0
续保1年,F,2,51,天津,1,0,0,0
续保1年,F,2,51,重庆,1,0,0,0
续保1年,F,2,52,北京,1,1,850,850
续保1年,F,2,52,北京,1,0,0,0
续保1年,F,2,52,北京,1,1,382.5,382.5
续保1年,F,2,52,北京,1,0,0,0
续保1年,F,2,52,北京,1,2,765,382.5
续保1年,F,2,52,北京,1,1,323,323
续保1年,F,2,52,北京,1,0,0,0
续保1年,F,2,52,北京,1,0,0,0
续保1年,F,2,52,北京,1,0,0,0
续保1年,F,2,52,北京,1,0,0,0
续保1年,F,2,52,北京,1,0,0,0
续保1年,F,2,52,北京,1,1,1615,1615
续保1年,F,2,52,北京,1,0,0,0
续保1年,F,2,52,北京,1,0,0,0
续保1年,F,2,52,上海,1,0,0,0
续保1年,F,2,52,重庆,1,1,340,340
续保1年,F,2,53,北京,1,1,5831,5831
续保1年,F,2,53,北京,1,1,680,680
续保1年,F,2,53,北京,1,4,2397,599.25
续保1年,F,2,53,北京,1,0,0,0
续保1年,F,2,53,北京,1,0,0,0
续保1年,F,2,53,北京,1,0,0,0
续保1年,F,2,53,北京,1,2,1785,892.5
续保1年,F,2,53,北京,1,1,1985.6,1985.6
续保1年,F,2,53,北京,1,1,510,510
续保1年,F,2,53,北京,1,0,0,0
续保1年,F,2,53,重庆,1,0,0,0
续保1年,F,2,54,北京,1,0,0,0
续保1年,F,2,54,北京,1,2,1020,510
续保1年,F,2,54,北京,1,0,0,0
续保1年,F,2,54,北京,1,0,0,0
续保1年,F,2,54,北京,1,1,1275,1275
续保1年,F,2,54,北京,1,1,765,765
续保1年,F,2,54,北京,1,1,340,340
续保1年,F,2,54,北京,1,0,0,0
续保1年,F,2,54,北京,1,0,0,0
续保1年,F,2,54,北京,1,0,0,0
续保1年,F,2,54,北京,1,1,630,630
续保1年,F,2,54,北京,1,0,0,0
续保1年,F,2,54,北京,1,0,0,0
续保1年,F,2,54,北京,1,1,807.5,807.5
续保1年,F,2,55,北京,1,0,0,0
续保1年,F,2,55,北京,1,0,0,0
续保1年,F,2,55,北京,1,0,0,0
续保1年,F,2,55,北京,1,0,0,0
续保1年,F,2,55,北京,1,0,0,0
续保1年,F,2,55,北京,1,2,2554.25,1277.125
续保1年,F,2,55,北京,1,0,0,0
续保1年,F,2,55,上海,1,0,0,0
续保1年,F,2,56,北京,1,0,0,0
续保1年,F,2,56,北京,1,1,1445,1445
续保1年,F,2,56,北京,1,1,595,595
续保1年,F,2,56,北京,1,1,1530,1530
续保1年,F,2,56,北京,1,0,0,0
续保1年,F,2,56,北京,1,0,0,0
续保1年,F,2,56,上海,1,3,2720,906.6666667
续保1年,F,2,56,上海,1,1,722.5,722.5
续保1年,F,2,57,北京,1,0,0,0
续保1年,F,2,57,北京,1,1,1134.75,1134.75
续保1年,F,2,57,北京,1,0,0,0
续保1年,F,2,57,北京,1,1,1419.5,1419.5
续保1年,F,2,57,北京,1,0,0,0
续保1年,F,2,57,北京,1,2,3060,1530
续保1年,F,2,57,北京,1,1,1632,1632
续保1年,F,2,57,北京,1,2,1317.5,658.75
续保1年,F,2,57,北京,1,0,0,0
续保1年,F,2,58,北京,1,0,0,0
续保1年,F,2,58,北京,1,0,0,0
续保1年,F,2,58,北京,1,0,0,0
续保1年,F,2,58,北京,1,1,1165.35,1165.35
续保1年,F,2,58,北京,1,0,0,0
续保1年,F,2,58,上海,1,0,0,0
续保1年,F,2,58,重庆,1,0,0,0
续保1年,F,2,59,北京,1,0,0,0
续保1年,F,2,59,北京,1,0,0,0
续保1年,F,2,59,北京,1,2,1547.5,773.75
续保1年,F,2,59,北京,1,0,0,0
续保1年,F,2,60,北京,1,0,0,0
续保1年,F,2,60,北京,1,0,0,0
续保1年,F,2,60,北京,1,1,1700,1700
续保1年,F,2,60,北京,1,1,1300.5,1300.5
续保1年,F,2,60,北京,1,0,0,0
续保1年,F,2,61,北京,1,0,0,0
续保1年,F,2,61,北京,1,3,1827.5,609.1666667
续保1年,F,2,61,重庆,1,1,4935.95,4935.95
续保1年,F,2,64,北京,1,1,765,765
续保1年,F,2,64,北京,1,0,0,0
续保1年,F,2,64,天津,1,1,680,680
续保1年,F,2,64,重庆,1,1,1020,1020
续保1年,F,2,65,北京,1,0,0,0
续保1年,F,2,65,北京,1,0,0,0
续保1年,F,2,66,北京,1,2,918,459
续保1年,F,3,18,北京,1,1,4462.5,4462.5
续保1年,F,3,19,天津,1,2,2804.15,1402.075
续保1年,F,3,22,北京,1,1,3149.25,3149.25
续保1年,F,3,22,北京,1,2,679,339.5
续保1年,F,3,22,北京,1,1,850,850
续保1年,F,3,22,上海,1,1,1360,1360
续保1年,F,3,23,北京,1,4,2205,551.25
续保1年,F,3,23,北京,1,0,0,0
续保1年,F,3,23,北京,1,0,0,0
续保1年,F,3,23,北京,1,0,0,0
续保1年,F,3,23,北京,1,1,1207,1207
续保1年,F,3,23,重庆,1,0,0,0
续保1年,F,3,24,北京,1,1,624.75,624.75
续保1年,F,3,24,北京,1,0,0,0
续保1年,F,3,24,北京,1,3,4161.6,1387.2
续保1年,F,3,24,北京,1,2,9410,4705
续保1年,F,3,24,北京,1,0,0,0
续保1年,F,3,24,北京,1,1,522.75,522.75
续保1年,F,3,24,北京,1,0,0,0
续保1年,F,3,24,北京,1,2,977.5,488.75
续保1年,F,3,24,北京,1,0,0,0
续保1年,F,3,24,北京,1,2,6035,3017.5
续保1年,F,3,24,北京,1,1,552.5,552.5
续保1年,F,3,24,上海,1,1,1275,1275
续保1年,F,3,25,北京,1,0,0,0
续保1年,F,3,25,北京,1,0,0,0
续保1年,F,3,25,北京,1,1,637.5,637.5
续保1年,F,3,25,北京,1,0,0,0
续保1年,F,3,25,北京,1,0,0,0
续保1年,F,3,25,北京,1,2,1700,850
续保1年,F,3,25,北京,1,2,1508.75,754.375
续保1年,F,3,25,北京,1,0,0,0
续保1年,F,3,25,北京,1,0,0,0
续保1年,F,3,25,北京,1,1,1020,1020
续保1年,F,3,25,北京,1,1,170,170
续保1年,F,3,26,北京,1,0,0,0
续保1年,F,3,26,北京,1,0,0,0
续保1年,F,3,26,北京,1,0,0,0
续保1年,F,3,26,北京,1,2,8049.5,4024.75
续保1年,F,3,26,北京,1,0,0,0
续保1年,F,3,26,北京,1,1,306,306
续保1年,F,3,26,北京,1,0,0,0
续保1年,F,3,26,北京,1,0,0,0
续保1年,F,3,26,北京,1,1,1428,1428
续保1年,F,3,26,北京,1,0,0,0
续保1年,F,3,26,上海,1,1,3485,3485
续保1年,F,3,26,天津,1,1,765,765
续保1年,F,3,26,重庆,1,1,510,510
续保1年,F,3,27,北京,1,0,0,0
续保1年,F,3,27,北京,1,0,0,0
续保1年,F,3,27,北京,1,0,0,0
续保1年,F,3,27,北京,1,0,0,0
续保1年,F,3,27,北京,1,1,770,770
续保1年,F,3,27,北京,1,2,1700,850
续保1年,F,3,27,北京,1,1,510,510
续保1年,F,3,27,北京,1,1,1105,1105
续保1年,F,3,27,北京,1,0,0,0
续保1年,F,3,27,北京,1,0,0,0
续保1年,F,3,27,北京,1,2,1530,765
续保1年,F,3,27,北京,1,0,0,0
续保1年,F,3,27,北京,1,0,0,0
续保1年,F,3,27,北京,1,0,0,0
续保1年,F,3,27,北京,1,1,1117.75,1117.75
续保1年,F,3,27,北京,1,1,4747.25,4747.25
续保1年,F,3,27,北京,1,0,0,0
续保1年,F,3,27,北京,1,0,0,0
续保1年,F,3,27,上海,1,1,561,561
续保1年,F,3,27,上海,1,0,0,0
续保1年,F,3,27,上海,1,1,1020,1020
续保1年,F,3,27,上海,1,0,0,0
续保1年,F,3,27,上海,1,1,1062.5,1062.5
续保1年,F,3,28,北京,1,0,0,0
续保1年,F,3,28,北京,1,0,0,0
续保1年,F,3,28,北京,1,0,0,0
续保1年,F,3,28,北京,1,2,1530,765
续保1年,F,3,28,北京,1,0,0,0
续保1年,F,3,28,北京,1,0,0,0
续保1年,F,3,28,北京,1,1,467.5,467.5
续保1年,F,3,28,北京,1,1,2317.1,2317.1
续保1年,F,3,28,北京,1,0,0,0
续保1年,F,3,28,北京,1,1,1009.8,1009.8
续保1年,F,3,28,北京,1,0,0,0
续保1年,F,3,28,北京,1,0,0,0
续保1年,F,3,28,北京,1,0,0,0
续保1年,F,3,28,北京,1,2,1198.5,599.25
续保1年,F,3,28,北京,1,0,0,0
续保1年,F,3,28,北京,1,2,2295,1147.5
续保1年,F,3,28,北京,1,2,3320.1,1660.05
续保1年,F,3,28,北京,1,0,0,0
续保1年,F,3,28,上海,1,0,0,0
续保1年,F,3,28,上海,1,0,0,0
续保1年,F,3,28,上海,1,2,2295,1147.5
续保1年,F,3,28,天津,1,0,0,0
续保1年,F,3,28,重庆,1,0,0,0
续保1年,F,3,28,重庆,1,0,0,0
续保1年,F,3,29,北京,1,1,2671.55,2671.55
续保1年,F,3,29,北京,1,1,722.5,722.5
续保1年,F,3,29,北京,1,1,680,680
续保1年,F,3,29,北京,1,1,850,850
续保1年,F,3,29,北京,1,2,2765.05,1382.525
续保1年,F,3,29,北京,1,0,0,0
续保1年,F,3,29,北京,1,0,0,0
续保1年,F,3,29,北京,1,0,0,0
续保1年,F,3,29,北京,1,1,552.5,552.5
续保1年,F,3,29,北京,1,0,0,0
续保1年,F,3,29,北京,1,0,0,0
续保1年,F,3,29,北京,1,2,1360,680
续保1年,F,3,29,北京,1,0,0,0
续保1年,F,3,29,北京,1,0,0,0
续保1年,F,3,29,北京,1,0,0,0
续保1年,F,3,29,北京,1,2,1950.75,975.375
续保1年,F,3,29,北京,1,3,3315,1105
续保1年,F,3,29,北京,1,0,0,0
续保1年,F,3,29,北京,1,0,0,0
续保1年,F,3,29,北京,1,1,595,595
续保1年,F,3,29,北京,1,0,0,0
续保1年,F,3,29,北京,1,0,0,0
续保1年,F,3,29,北京,1,1,510,510
续保1年,F,3,29,上海,1,0,0,0
续保1年,F,3,29,上海,1,0,0,0
续保1年,F,3,29,上海,1,2,1275,637.5
续保1年,F,3,29,天津,1,0,0,0
续保1年,F,3,29,天津,1,0,0,0
续保1年,F,3,30,北京,1,2,1657.5,828.75
续保1年,F,3,30,北京,1,3,3298,1099.333333
续保1年,F,3,30,北京,1,3,1530,510
续保1年,F,3,30,北京,1,0,0,0
续保1年,F,3,30,北京,1,0,0,0
续保1年,F,3,30,北京,1,2,1258,629
续保1年,F,3,30,北京,1,1,1803.7,1803.7
续保1年,F,3,30,北京,1,0,0,0
续保1年,F,3,30,北京,1,1,306,306
续保1年,F,3,30,北京,1,0,0,0
续保1年,F,3,30,北京,1,0,0,0
续保1年,F,3,30,北京,1,2,2295,1147.5
续保1年,F,3,30,北京,1,0,0,0
续保1年,F,3,30,北京,1,0,0,0
续保1年,F,3,30,北京,1,1,722.5,722.5
续保1年,F,3,30,北京,1,0,0,0
续保1年,F,3,30,北京,1,0,0,0
续保1年,F,3,30,北京,1,0,0,0
续保1年,F,3,30,北京,1,0,0,0
续保1年,F,3,30,北京,1,1,1402.5,1402.5
续保1年,F,3,30,上海,1,0,0,0
续保1年,F,3,31,北京,1,0,0,0
续保1年,F,3,31,北京,1,0,0,0
续保1年,F,3,31,北京,1,0,0,0
续保1年,F,3,31,北京,1,0,0,0
续保1年,F,3,31,北京,1,0,0,0
续保1年,F,3,31,北京,1,2,1295,647.5
续保1年,F,3,31,北京,1,2,9280.3,4640.15
续保1年,F,3,31,北京,1,2,1105,552.5
续保1年,F,3,31,北京,1,1,2924.85,2924.85
续保1年,F,3,31,北京,1,2,1649,824.5
续保1年,F,3,31,北京,1,0,0,0
续保1年,F,3,31,北京,1,0,0,0
续保1年,F,3,31,北京,1,2,765,382.5
续保1年,F,3,31,北京,1,2,2953.75,1476.875
续保1年,F,3,31,北京,1,0,0,0
续保1年,F,3,31,北京,1,3,4717.5,1572.5
续保1年,F,3,31,北京,1,0,0,0
续保1年,F,3,31,北京,1,0,0,0
续保1年,F,3,31,上海,1,0,0,0
续保1年,F,3,31,上海,1,0,0,0
续保1年,F,3,31,上海,1,0,0,0
续保1年,F,3,31,上海,1,4,4857,1214.25
续保1年,F,3,31,天津,1,0,0,0
续保1年,F,3,31,天津,1,1,680,680
续保1年,F,3,31,天津,1,0,0,0
续保1年,F,3,31,重庆,1,3,2113.1,704.3666667
续保1年,F,3,31,重庆,1,0,0,0
续保1年,F,3,32,北京,1,0,0,0
续保1年,F,3,32,北京,1,3,3442.5,1147.5
续保1年,F,3,32,北京,1,1,340,340
续保1年,F,3,32,北京,1,0,0,0
续保1年,F,3,32,北京,1,0,0,0
续保1年,F,3,32,北京,1,1,1920.15,1920.15
续保1年,F,3,32,北京,1,1,765,765
续保1年,F,3,32,北京,1,0,0,0
续保1年,F,3,32,北京,1,1,510,510
续保1年,F,3,32,北京,1,2,994.5,497.25
续保1年,F,3,32,北京,1,0,0,0
续保1年,F,3,32,北京,1,1,340,340
续保1年,F,3,32,北京,1,0,0,0
续保1年,F,3,32,北京,1,1,2174.3,2174.3
续保1年,F,3,32,北京,1,2,2839,1419.5
续保1年,F,3,32,北京,1,2,3329.45,1664.725
续保1年,F,3,32,北京,1,1,850,850
续保1年,F,3,32,重庆,1,0,0,0
续保1年,F,3,33,北京,1,1,1530,1530
续保1年,F,3,33,北京,1,1,399.5,399.5
续保1年,F,3,33,北京,1,0,0,0
续保1年,F,3,33,北京,1,1,1530,1530
续保1年,F,3,33,北京,1,2,1294.55,647.275
续保1年,F,3,33,北京,1,0,0,0
续保1年,F,3,33,北京,1,0,0,0
续保1年,F,3,33,北京,1,2,1453.5,726.75
续保1年,F,3,33,北京,1,0,0,0
续保1年,F,3,33,北京,1,1,1418.65,1418.65
续保1年,F,3,33,北京,1,0,0,0
续保1年,F,3,33,北京,1,0,0,0
续保1年,F,3,33,上海,1,2,1870,935
续保1年,F,3,33,上海,1,1,1020,1020
续保1年,F,3,33,天津,1,0,0,0
续保1年,F,3,33,天津,1,0,0,0
续保1年,F,3,33,天津,1,0,0,0
续保1年,F,3,33,重庆,1,0,0,0
续保1年,F,3,34,北京,1,0,0,0
续保1年,F,3,34,北京,1,0,0,0
续保1年,F,3,34,北京,1,0,0,0
续保1年,F,3,34,北京,1,0,0,0
续保1年,F,3,34,北京,1,1,650.25,650.25
续保1年,F,3,34,北京,1,1,595,595
续保1年,F,3,34,北京,1,0,0,0
续保1年,F,3,34,北京,1,0,0,0
续保1年,F,3,34,北京,1,0,0,0
续保1年,F,3,34,北京,1,0,0,0
续保1年,F,3,34,北京,1,0,0,0
续保1年,F,3,34,北京,1,0,0,0
续保1年,F,3,34,北京,1,1,4873.9,4873.9
续保1年,F,3,34,北京,1,0,0,0
续保1年,F,3,34,北京,1,2,2732.75,1366.375
续保1年,F,3,34,北京,1,1,1388.05,1388.05
续保1年,F,3,34,北京,1,1,1139,1139
续保1年,F,3,34,上海,1,0,0,0
续保1年,F,3,34,上海,1,0,0,0
续保1年,F,3,34,上海,1,1,935,935
续保1年,F,3,34,重庆,1,0,0,0
续保1年,F,3,34,重庆,1,0,0,0
续保1年,F,3,35,北京,1,0,0,0
续保1年,F,3,35,北京,1,1,3493.5,3493.5
续保1年,F,3,35,北京,1,1,5785.1,5785.1
续保1年,F,3,35,北京,1,3,4956.35,1652.116667
续保1年,F,3,35,北京,1,0,0,0
续保1年,F,3,35,北京,1,3,2120.75,706.9166667
续保1年,F,3,35,北京,1,2,1360,680
续保1年,F,3,35,北京,1,0,0,0
续保1年,F,3,35,北京,1,0,0,0
续保1年,F,3,35,北京,1,1,823.65,823.65
续保1年,F,3,35,北京,1,1,1147.5,1147.5
续保1年,F,3,35,北京,1,1,425,425
续保1年,F,3,35,北京,1,0,0,0
续保1年,F,3,35,北京,1,0,0,0
续保1年,F,3,35,北京,1,0,0,0
续保1年,F,3,35,北京,1,1,892.5,892.5
续保1年,F,3,35,北京,1,1,595,595
续保1年,F,3,35,北京,1,0,0,0
续保1年,F,3,35,北京,1,1,2950.35,2950.35
续保1年,F,3,35,北京,1,1,255,255
续保1年,F,3,35,北京,1,0,0,0
续保1年,F,3,35,北京,1,0,0,0
续保1年,F,3,35,上海,1,0,0,0
续保1年,F,3,35,上海,1,1,1317.5,1317.5
续保1年,F,3,35,天津,1,1,765,765
续保1年,F,3,35,天津,1,0,0,0
续保1年,F,3,35,天津,1,0,0,0
续保1年,F,3,35,重庆,1,0,0,0
续保1年,F,3,36,北京,1,0,0,0
续保1年,F,3,36,北京,1,1,467.5,467.5
续保1年,F,3,36,北京,1,1,2363,2363
续保1年,F,3,36,北京,1,0,0,0
续保1年,F,3,36,北京,1,0,0,0
续保1年,F,3,36,北京,1,0,0,0
续保1年,F,3,36,北京,1,0,0,0
续保1年,F,3,36,北京,1,0,0,0
续保1年,F,3,36,北京,1,1,1700,1700
续保1年,F,3,36,北京,1,3,1555.5,518.5
续保1年,F,3,36,北京,1,2,1448,724
续保1年,F,3,36,北京,1,0,0,0
续保1年,F,3,36,北京,1,0,0,0
续保1年,F,3,36,北京,1,2,935,467.5
续保1年,F,3,36,北京,1,0,0,0
续保1年,F,3,36,北京,1,0,0,0
续保1年,F,3,36,北京,1,0,0,0
续保1年,F,3,36,北京,1,1,807.5,807.5
续保1年,F,3,36,北京,1,1,850,850
续保1年,F,3,36,北京,1,0,0,0
续保1年,F,3,36,北京,1,1,6540.75,6540.75
续保1年,F,3,36,北京,1,0,0,0
续保1年,F,3,36,北京,1,0,0,0
续保1年,F,3,36,北京,1,2,650.25,325.125
续保1年,F,3,36,北京,1,1,382.5,382.5
续保1年,F,3,36,北京,1,1,743.75,743.75
续保1年,F,3,36,上海,1,1,1105,1105
